RowID;﻿Período;Indicador;Dia da Semana;Número da Semana;Valor Absoluto;Taxa
10087;2017-10-22;Encaminhamentos p/ Autocuidados;domingo;43;12;0.6666666666659999
10090;2017-10-22;Encaminhamentos p/ CIAV;domingo;43;0;0.0
10119;2017-10-23;Encaminhamentos p/ CSP;segunda-feira;43;2;0.181818181818
10181;2017-10-25;Encaminhamentos p/ CSP;quarta-feira;43;5;0.555555555555
10245;2017-10-27;Encaminhamentos p/ CIAV;sexta-feira;43;0;0.0
10553;2017-11-06;Encaminhamentos p/ CSP;segunda-feira;45;4;0.307692307692
10893;2017-11-17;Encaminhamentos p/ Autocuidados;sexta-feira;46;9;0.529411764705
10895;2017-11-17;Encaminhamentos p/ Serviço Urgência;sexta-feira;46;3;0.176470588235
10957;2017-11-19;Encaminhamentos p/ Serviço Urgência;domingo;47;1;0.047619047619
10987;2017-11-20;Encaminhamentos p/ CSP;segunda-feira;47;5;0.238095238095
10991;2017-11-20;Encaminhamentos p/ Outros;segunda-feira;47;0;0.0
11021;2017-11-21;Encaminhamentos p/ INEM;terça-feira;47;0;0.0
11265;2017-11-29;Encaminhamentos p/ Autocuidados;quarta-feira;48;11;0.366666666666
11362;2017-12-02;Encaminhamentos p/ INEM;sábado;48;0;0.0
11731;2017-12-14;Encaminhamentos p/ CSP;quinta-feira;50;73;0.412429378531
11854;2017-12-18;Encaminhamentos p/ Autocuidados;segunda-feira;51;82;0.491017964071
11857;2017-12-18;Encaminhamentos p/ CIAV;segunda-feira;51;0;0.0
11916;2017-12-20;Encaminhamentos p/ Autocuidados;quarta-feira;51;129;0.558441558441
12042;2017-12-24;Encaminhamentos p/ Serviço Urgência;domingo;52;42;0.170040485829
12107;2017-12-26;Encaminhamentos p/ Outros;terça-feira;52;1;0.002298850574
12165;2017-12-28;Encaminhamentos p/ CSP;quinta-feira;52;187;0.293563579277
12257;2017-12-31;Encaminhamentos p/ Autocuidados;domingo;1;358;0.602693602693
12259;2017-12-31;Encaminhamentos p/ Serviço Urgência;domingo;1;92;0.154882154882
12290;2018-01-01;Encaminhamentos p/ Serviço Urgência;segunda-feira;1;97;0.180297397769
12474;2018-01-07;Encaminhamentos p/ Autocuidados;domingo;2;407;0.511306532663
12912;2018-01-21;Encaminhamentos p/ INEM;domingo;4;1;0.001383125864
13160;2018-01-29;Encaminhamentos p/ INEM;segunda-feira;5;0;0.0
13249;2018-02-01;Encaminhamentos p/ Autocuidados;quinta-feira;5;248;0.593301435406
13316;2018-02-03;Encaminhamentos p/ Outros;sábado;5;6;0.013071895424
14365;2018-03-09;Encaminhamentos p/ Autocuidados;sexta-feira;10;72;0.458598726114
14396;2018-03-10;Encaminhamentos p/ Autocuidados;sábado;10;95;0.524861878453
14427;2018-03-11;Encaminhamentos p/ Autocuidados;domingo;11;109;0.497716894977
14801;2018-03-23;Encaminhamentos p/ Serviço Urgência;sexta-feira;12;14;0.130841121495
15052;2018-03-31;Encaminhamentos p/ Outros;sábado;13;0;0.0
15297;2018-04-08;Encaminhamentos p/ Serviço Urgência;domingo;15;10;0.15625
15299;2018-04-08;Encaminhamentos p/ INEM;domingo;15;0;0.0
15390;2018-04-11;Encaminhamentos p/ Serviço Urgência;quarta-feira;15;10;0.142857142857
15543;2018-04-16;Encaminhamentos p/ Autocuidados;segunda-feira;16;30;0.46875000000000006
15636;2018-04-19;Encaminhamentos p/ Autocuidados;quinta-feira;16;26;0.472727272727
15853;2018-04-26;Encaminhamentos p/ Autocuidados;quinta-feira;17;34;0.548387096774
15856;2018-04-26;Encaminhamentos p/ CIAV;quinta-feira;17;0;0.0
16256;2018-05-09;Encaminhamentos p/ Autocuidados;quarta-feira;19;26;0.52
16508;2018-05-17;Encaminhamentos p/ INEM;quinta-feira;20;1;0.025
16568;2018-05-19;Encaminhamentos p/ Serviço Urgência;sábado;20;4;0.12121212121199999
16721;2018-05-24;Encaminhamentos p/ Autocuidados;quinta-feira;21;16;0.64
16909;2018-05-30;Encaminhamentos p/ Serviço Urgência;quarta-feira;22;5;0.178571428571
16938;2018-05-31;Encaminhamentos p/ Autocuidados;quinta-feira;22;13;0.52
17033;2018-06-03;Encaminhamentos p/ Serviço Urgência;domingo;23;12;0.285714285714
17220;2018-06-09;Encaminhamentos p/ CIAV;sábado;23;0;0.0
17253;2018-06-10;Encaminhamentos p/ Outros;domingo;24;0;0.0
17311;2018-06-12;Encaminhamentos p/ CSP;terça-feira;24;10;0.3125
17314;2018-06-12;Encaminhamentos p/ INEM;terça-feira;24;0;0.0
17900;2018-07-01;Encaminhamentos p/ CSP;domingo;27;2;0.142857142857
18147;2018-07-09;Encaminhamentos p/ Autocuidados;segunda-feira;28;14;0.583333333333
18214;2018-07-11;Encaminhamentos p/ Outros;quarta-feira;28;0;0.0
18272;2018-07-13;Encaminhamentos p/ CSP;sexta-feira;28;1;0.083333333333
18335;2018-07-15;Encaminhamentos p/ Serviço Urgência;domingo;29;3;0.166666666666
18367;2018-07-16;Encaminhamentos p/ CIAV;segunda-feira;29;0;0.0
18426;2018-07-18;Encaminhamentos p/ Autocuidados;quarta-feira;29;9;0.391304347826
18492;2018-07-20;Encaminhamentos p/ INEM;sexta-feira;29;0;0.0
18553;2018-07-22;Encaminhamentos p/ CIAV;domingo;30;0;0.0
18864;2018-08-01;Encaminhamentos p/ INEM;quarta-feira;31;0;0.0
19051;2018-08-07;Encaminhamentos p/ Outros;terça-feira;32;0;0.0
19078;2018-08-08;Encaminhamentos p/ CSP;quarta-feira;32;3;0.30000000000000004
19237;2018-08-13;Encaminhamentos p/ Outros;segunda-feira;33;0;0.0
19298;2018-08-15;Encaminhamentos p/ INEM;quarta-feira;33;0;0.0
19390;2018-08-18;Encaminhamentos p/ CIAV;sábado;33;0;0.0
19418;2018-08-19;Encaminhamentos p/ Autocuidados;domingo;34;8;0.727272727272
19515;2018-08-22;Encaminhamentos p/ INEM;quarta-feira;34;0;0.0
19543;2018-08-23;Encaminhamentos p/ CSP;quinta-feira;34;1;0.111111111111
19759;2018-08-30;Encaminhamentos p/ Autocuidados;quinta-feira;35;7;0.7000000000000001
19950;2018-09-05;Encaminhamentos p/ Outros;quarta-feira;36;0;0.0
20008;2018-09-07;Encaminhamentos p/ CSP;sexta-feira;36;4;0.5
20133;2018-09-11;Encaminhamentos p/ Serviço Urgência;terça-feira;37;0;0.0
20381;2018-09-19;Encaminhamentos p/ Serviço Urgência;quarta-feira;38;1;0.083333333333
20476;2018-09-22;Encaminhamentos p/ INEM;sábado;38;0;0.0
20629;2018-09-27;Encaminhamentos p/ Serviço Urgência;quinta-feira;39;1;0.076923076923
20658;2018-09-28;Encaminhamentos p/ Autocuidados;sexta-feira;39;9;0.5625
43;2016-12-02;Encaminhamentos p/ Autocuidados;sexta-feira;49;15;0.652173913043
293;2016-12-10;Encaminhamentos p/ Serviço Urgência;sábado;50;6;0.1
326;2016-12-11;Encaminhamentos p/ INEM;domingo;51;0;0.0
544;2016-12-18;Encaminhamentos p/ Outros;domingo;52;6;0.012048192771
790;2016-12-26;Encaminhamentos p/ CIAV;segunda-feira;53;0;0.0
1505;2017-01-18;Encaminhamentos p/ Outros;quarta-feira;3;5;0.015772870662
1564;2017-01-20;Encaminhamentos p/ Serviço Urgência;sexta-feira;3;21;0.078358208955
17560;2018-06-20;Encaminhamentos p/ Serviço Urgência;quarta-feira;25;1;0.041666666665999996
17652;2018-06-23;Encaminhamentos p/ CSP;sábado;25;5;0.384615384615
17718;2018-06-25;Encaminhamentos p/ Outros;segunda-feira;26;0;0.0
1719;2017-01-25;Encaminhamentos p/ Serviço Urgência;quarta-feira;4;12;0.057971014492
1908;2017-01-31;Encaminhamentos p/ Outros;terça-feira;5;0;0.0
2001;2017-02-03;Encaminhamentos p/ Outros;sexta-feira;5;1;0.006896551724
2093;2017-02-06;Encaminhamentos p/ INEM;segunda-feira;6;0;0.0
2094;2017-02-06;Encaminhamentos p/ Outros;segunda-feira;6;1;0.009803921568
2621;2017-02-23;Encaminhamentos p/ Outros;quinta-feira;8;0;0.0
2712;2017-02-26;Encaminhamentos p/ CIAV;domingo;9;0;0.0
2926;2017-03-05;Encaminhamentos p/ Autocuidados;domingo;10;32;0.561403508771
3050;2017-03-09;Encaminhamentos p/ Autocuidados;quinta-feira;10;18;0.514285714285
3084;2017-03-10;Encaminhamentos p/ CIAV;sexta-feira;10;0;0.0
3117;2017-03-11;Encaminhamentos p/ Outros;sábado;10;0;0.0
3179;2017-03-13;Encaminhamentos p/ Outros;segunda-feira;11;1;0.022222222221999998
3303;2017-03-17;Encaminhamentos p/ Outros;sexta-feira;11;0;0.0
3394;2017-03-20;Encaminhamentos p/ CIAV;segunda-feira;12;0;0.0
3422;2017-03-21;Encaminhamentos p/ Autocuidados;terça-feira;12;9;0.45
3489;2017-03-23;Encaminhamentos p/ Outros;quinta-feira;12;1;0.03448275862
3641;2017-03-28;Encaminhamentos p/ Serviço Urgência;terça-feira;13;2;0.066666666666
3642;2017-03-28;Encaminhamentos p/ CIAV;terça-feira;13;0;0.0
4105;2017-04-12;Encaminhamentos p/ CSP;quarta-feira;15;2;0.25
4200;2017-04-15;Encaminhamentos p/ CIAV;sábado;15;0;0.0
4231;2017-04-16;Encaminhamentos p/ CIAV;domingo;16;0;0.0
4322;2017-04-19;Encaminhamentos p/ CSP;quarta-feira;16;9;0.5625
4450;2017-04-23;Encaminhamentos p/ Outros;domingo;17;0;0.0
4512;2017-04-25;Encaminhamentos p/ Outros;terça-feira;17;0;0.0
4666;2017-04-30;Encaminhamentos p/ INEM;domingo;18;0;0.0
4695;2017-05-01;Encaminhamentos p/ Serviço Urgência;segunda-feira;18;3;0.25
4848;2017-05-06;Encaminhamentos p/ Autocuidados;sábado;18;6;0.545454545454
4972;2017-05-10;Encaminhamentos p/ Autocuidados;quarta-feira;19;8;0.615384615384
5408;2017-05-24;Encaminhamentos p/ Serviço Urgência;quarta-feira;21;1;0.1
5935;2017-06-10;Encaminhamentos p/ Serviço Urgência;sábado;23;9;0.473684210526
6243;2017-06-20;Encaminhamentos p/ Autocuidados;terça-feira;25;8;0.727272727272
6337;2017-06-23;Encaminhamentos p/ CSP;sexta-feira;25;2;0.4
6524;2017-06-29;Encaminhamentos p/ Serviço Urgência;quinta-feira;26;1;0.083333333333
6557;2017-06-30;Encaminhamentos p/ INEM;sexta-feira;26;0;0.0
6864;2017-07-10;Encaminhamentos p/ CSP;segunda-feira;28;2;0.166666666666
7208;2017-07-21;Encaminhamentos p/ INEM;sexta-feira;29;0;0.0
7235;2017-07-22;Encaminhamentos p/ Autocuidados;sábado;29;1;0.25
7269;2017-07-23;Encaminhamentos p/ CIAV;domingo;30;0;0.0
7331;2017-07-25;Encaminhamentos p/ CIAV;terça-feira;30;0;0.0
7333;2017-07-25;Encaminhamentos p/ Outros;terça-feira;30;0;0.0
7515;2017-07-31;Encaminhamentos p/ CSP;segunda-feira;31;3;0.30000000000000004
7643;2017-08-04;Encaminhamentos p/ Outros;sexta-feira;31;0;0.0
7674;2017-08-05;Encaminhamentos p/ Outros;sábado;31;0;0.0
7736;2017-08-07;Encaminhamentos p/ Outros;segunda-feira;32;1;0.1
7857;2017-08-11;Encaminhamentos p/ Serviço Urgência;sexta-feira;32;1;0.25
7949;2017-08-14;Encaminhamentos p/ CSP;segunda-feira;33;1;0.125
8166;2017-08-21;Encaminhamentos p/ CSP;segunda-feira;34;1;0.125
8262;2017-08-24;Encaminhamentos p/ INEM;quinta-feira;34;0;0.0
8322;2017-08-26;Encaminhamentos p/ Serviço Urgência;sábado;34;1;0.33333333333299997
8634;2017-09-05;Encaminhamentos p/ INEM;terça-feira;36;0;0.0
8755;2017-09-09;Encaminhamentos p/ CSP;sábado;36;1;0.07142857142799999
8756;2017-09-09;Encaminhamentos p/ Serviço Urgência;sábado;36;4;0.285714285714
8788;2017-09-10;Encaminhamentos p/ CIAV;domingo;37;0;0.0
8848;2017-09-12;Encaminhamentos p/ CSP;terça-feira;37;1;0.125
8880;2017-09-13;Encaminhamentos p/ Serviço Urgência;quarta-feira;37;0;0.0
9007;2017-09-17;Encaminhamentos p/ Outros;domingo;38;0;0.0
9127;2017-09-21;Encaminhamentos p/ CSP;quinta-feira;38;4;0.235294117647
9251;2017-09-25;Encaminhamentos p/ CSP;segunda-feira;39;3;0.25
9406;2017-09-30;Encaminhamentos p/ CSP;sábado;39;3;0.1875
9562;2017-10-05;Encaminhamentos p/ Serviço Urgência;quinta-feira;40;0;0.0
9688;2017-10-09;Encaminhamentos p/ INEM;segunda-feira;41;0;0.0
9689;2017-10-09;Encaminhamentos p/ Outros;segunda-feira;41;0;0.0
9779;2017-10-12;Encaminhamentos p/ Serviço Urgência;quinta-feira;41;0;0.0
9812;2017-10-13;Encaminhamentos p/ INEM;sexta-feira;41;0;0.0
9966;2017-10-18;Encaminhamentos p/ CIAV;quarta-feira;42;0;0.0
539;2016-12-18;Encaminhamentos p/ Autocuidados;domingo;52;272;0.546184738955
20875;2018-10-05;Encaminhamentos p/ Autocuidados;sexta-feira;40;6;0.35294117646999995
20878;2018-10-05;Encaminhamentos p/ CIAV;sexta-feira;40;0;0.0
21033;2018-10-10;Encaminhamentos p/ CIAV;quarta-feira;41;0;0.0
21900;2018-11-07;Encaminhamentos p/ Serviço Urgência;quarta-feira;45;1;0.052631578947
21994;2018-11-10;Encaminhamentos p/ CIAV;sábado;45;0;0.0
22054;2018-11-12;Encaminhamentos p/ CSP;segunda-feira;46;7;0.28
22087;2018-11-13;Encaminhamentos p/ CIAV;terça-feira;46;0;0.0
22116;2018-11-14;Encaminhamentos p/ CSP;quarta-feira;46;9;0.290322580645
22492;2018-11-26;Encaminhamentos p/ Outros;segunda-feira;48;0;0.0
22518;2018-11-27;Encaminhamentos p/ Autocuidados;terça-feira;48;34;0.641509433962
22864;2018-12-08;Encaminhamentos p/ Outros;sábado;49;0;0.0
22955;2018-12-11;Encaminhamentos p/ CIAV;terça-feira;50;0;0.0
22985;2018-12-12;Encaminhamentos p/ Serviço Urgência;quarta-feira;50;12;0.16
23050;2018-12-14;Encaminhamentos p/ Outros;sexta-feira;50;0;0.0
23359;2018-12-24;Encaminhamentos p/ INEM;segunda-feira;52;0;0.0
23480;2018-12-28;Encaminhamentos p/ CSP;sexta-feira;52;31;0.206666666666
23510;2018-12-29;Encaminhamentos p/ Autocuidados;sábado;52;81;0.595588235294
23514;2018-12-29;Encaminhamentos p/ INEM;sábado;52;0;0.0
23574;2018-12-31;Encaminhamentos p/ Serviço Urgência;segunda-feira;53;13;0.123809523809
23637;2019-01-02;Encaminhamentos p/ CIAV;quarta-feira;1;0;0.0
24443;2019-01-28;Encaminhamentos p/ CIAV;segunda-feira;5;0;0.0
24533;2019-01-31;Encaminhamentos p/ Autocuidados;quinta-feira;5;347;0.610915492957
24661;2019-02-04;Encaminhamentos p/ INEM;segunda-feira;6;0;0.0
25373;2019-02-27;Encaminhamentos p/ CIAV;quarta-feira;9;0;0.0
25591;2019-03-06;Encaminhamentos p/ INEM;quarta-feira;10;0;0.0
26056;2019-03-21;Encaminhamentos p/ INEM;quinta-feira;12;0;0.0
26150;2019-03-24;Encaminhamentos p/ Outros;domingo;13;0;0.0
26179;2019-03-25;Encaminhamentos p/ CIAV;segunda-feira;13;0;0.0
26395;2019-04-01;Encaminhamentos p/ Serviço Urgência;segunda-feira;14;2;0.033898305084
26397;2019-04-01;Encaminhamentos p/ INEM;segunda-feira;14;0;0.0
26428;2019-04-02;Encaminhamentos p/ INEM;terça-feira;14;0;0.0
26457;2019-04-03;Encaminhamentos p/ Serviço Urgência;quarta-feira;14;5;0.19230769230699998
26580;2019-04-07;Encaminhamentos p/ CSP;domingo;15;11;0.282051282051
26643;2019-04-09;Encaminhamentos p/ Serviço Urgência;terça-feira;15;2;0.060606060605999997
26677;2019-04-10;Encaminhamentos p/ Outros;quarta-feira;15;1;0.032258064516
26736;2019-04-12;Encaminhamentos p/ Serviço Urgência;sexta-feira;15;2;0.153846153846
26765;2019-04-13;Encaminhamentos p/ Autocuidados;sábado;15;16;0.533333333333
26798;2019-04-14;Encaminhamentos p/ Serviço Urgência;domingo;16;7;0.18421052631499998
26862;2019-04-16;Encaminhamentos p/ INEM;terça-feira;16;0;0.0
27079;2019-04-23;Encaminhamentos p/ INEM;terça-feira;17;0;0.0
27109;2019-04-24;Encaminhamentos p/ CIAV;quarta-feira;17;0;0.0
27110;2019-04-24;Encaminhamentos p/ INEM;quarta-feira;17;0;0.0
27204;2019-04-27;Encaminhamentos p/ Outros;sábado;17;0;0.0
27355;2019-05-02;Encaminhamentos p/ CSP;quinta-feira;18;8;0.296296296296
27419;2019-05-04;Encaminhamentos p/ CIAV;sábado;18;0;0.0
27758;2019-05-15;Encaminhamentos p/ CSP;quarta-feira;20;6;0.315789473684
27790;2019-05-16;Encaminhamentos p/ Serviço Urgência;quinta-feira;20;4;0.235294117647
27975;2019-05-22;Encaminhamentos p/ CSP;quarta-feira;21;6;0.24
28442;2019-06-06;Encaminhamentos p/ CIAV;quinta-feira;23;0;0.0
28656;2019-06-13;Encaminhamentos p/ Autocuidados;quinta-feira;24;5;0.416666666666
28751;2019-06-16;Encaminhamentos p/ Serviço Urgência;domingo;25;3;0.157894736842
28754;2019-06-16;Encaminhamentos p/ Outros;domingo;25;0;0.0
28811;2019-06-18;Encaminhamentos p/ Autocuidados;terça-feira;25;7;0.7000000000000001
28967;2019-06-23;Encaminhamentos p/ CSP;domingo;26;2;0.222222222222
29091;2019-06-27;Encaminhamentos p/ CSP;quinta-feira;26;2;0.166666666666
29094;2019-06-27;Encaminhamentos p/ INEM;quinta-feira;26;0;0.0
29186;2019-06-30;Encaminhamentos p/ CIAV;domingo;27;0;0.0
29245;2019-07-02;Encaminhamentos p/ Autocuidados;terça-feira;27;7;0.538461538461
29370;2019-07-06;Encaminhamentos p/ CSP;sábado;27;8;0.470588235294
29405;2019-07-07;Encaminhamentos p/ Outros;domingo;28;0;0.0
29434;2019-07-08;Encaminhamentos p/ CIAV;segunda-feira;28;0;0.0
29466;2019-07-09;Encaminhamentos p/ INEM;terça-feira;28;0;0.0
29498;2019-07-10;Encaminhamentos p/ Outros;quarta-feira;28;0;0.0
29806;2019-07-20;Encaminhamentos p/ CIAV;sábado;29;0;0.0
29960;2019-07-25;Encaminhamentos p/ Serviço Urgência;quinta-feira;30;0;0.0
30084;2019-07-29;Encaminhamentos p/ Serviço Urgência;segunda-feira;31;1;0.090909090909
30209;2019-08-02;Encaminhamentos p/ CIAV;sexta-feira;31;0;0.0
30176;2019-08-01;Encaminhamentos p/ CSP;quinta-feira;31;3;0.2
30272;2019-08-04;Encaminhamentos p/ INEM;domingo;32;0;0.0
17529;2018-06-19;Encaminhamentos p/ Serviço Urgência;terça-feira;25;1;0.04
17625;2018-06-22;Encaminhamentos p/ Outros;sexta-feira;25;0;0.0
17713;2018-06-25;Encaminhamentos p/ Autocuidados;segunda-feira;26;4;0.4
1753;2017-01-26;Encaminhamentos p/ Outros;quinta-feira;4;4;0.019512195121
1810;2017-01-28;Encaminhamentos p/ Autocuidados;sábado;4;137;0.598253275109
2372;2017-02-15;Encaminhamentos p/ INEM;quarta-feira;7;0;0.0
2435;2017-02-17;Encaminhamentos p/ Outros;sexta-feira;7;0;0.0
2711;2017-02-26;Encaminhamentos p/ Serviço Urgência;domingo;9;17;0.178947368421
2869;2017-03-03;Encaminhamentos p/ Outros;sexta-feira;9;0;0.0
2990;2017-03-07;Encaminhamentos p/ Serviço Urgência;terça-feira;10;6;0.157894736842
2993;2017-03-07;Encaminhamentos p/ Outros;terça-feira;10;0;0.0
3052;2017-03-09;Encaminhamentos p/ Serviço Urgência;quinta-feira;10;3;0.085714285714
3055;2017-03-09;Encaminhamentos p/ Outros;quinta-feira;10;1;0.028571428571
3083;2017-03-10;Encaminhamentos p/ Serviço Urgência;sexta-feira;10;8;0.16
3395;2017-03-20;Encaminhamentos p/ INEM;segunda-feira;12;0;0.0
3455;2017-03-22;Encaminhamentos p/ Serviço Urgência;quarta-feira;12;3;0.12
3458;2017-03-22;Encaminhamentos p/ Outros;quarta-feira;12;0;0.0
3701;2017-03-30;Encaminhamentos p/ Autocuidados;quinta-feira;13;15;0.625
3888;2017-04-05;Encaminhamentos p/ CSP;quarta-feira;14;2;0.222222222222
4016;2017-04-09;Encaminhamentos p/ Outros;domingo;15;0;0.0
4357;2017-04-20;Encaminhamentos p/ Outros;quinta-feira;16;0;0.0
4694;2017-05-01;Encaminhamentos p/ CSP;segunda-feira;18;4;0.33333333333299997
4696;2017-05-01;Encaminhamentos p/ CIAV;segunda-feira;18;0;0.0
29927;2019-07-24;Encaminhamentos p/ Autocuidados;quarta-feira;30;7;0.466666666666
30240;2019-08-03;Encaminhamentos p/ CIAV;sábado;31;0;0.0
30270;2019-08-04;Encaminhamentos p/ Serviço Urgência;domingo;32;2;0.166666666666
26272;2019-03-28;Encaminhamentos p/ CIAV;quinta-feira;13;0;0.0
26581;2019-04-07;Encaminhamentos p/ Serviço Urgência;domingo;15;6;0.153846153846
26641;2019-04-09;Encaminhamentos p/ Autocuidados;terça-feira;15;18;0.545454545454
26646;2019-04-09;Encaminhamentos p/ Outros;terça-feira;15;1;0.030303030302999998
27170;2019-04-26;Encaminhamentos p/ Serviço Urgência;sexta-feira;17;1;0.05
27200;2019-04-27;Encaminhamentos p/ CSP;sábado;17;10;0.322580645161
27421;2019-05-04;Encaminhamentos p/ Outros;sábado;18;0;0.0
27697;2019-05-13;Encaminhamentos p/ Serviço Urgência;segunda-feira;20;2;0.095238095238
27757;2019-05-15;Encaminhamentos p/ Autocuidados;quarta-feira;20;13;0.684210526315
27943;2019-05-21;Encaminhamentos p/ Autocuidados;terça-feira;21;16;0.592592592592
27946;2019-05-21;Encaminhamentos p/ CIAV;terça-feira;21;0;0.0
28071;2019-05-25;Encaminhamentos p/ INEM;sábado;21;0;0.0
28193;2019-05-29;Encaminhamentos p/ Serviço Urgência;quarta-feira;22;4;0.222222222222
28320;2019-06-02;Encaminhamentos p/ Outros;domingo;23;0;0.0
28409;2019-06-05;Encaminhamentos p/ CSP;quarta-feira;23;2;0.153846153846
28470;2019-06-07;Encaminhamentos p/ Autocuidados;sexta-feira;23;13;0.8125
28506;2019-06-08;Encaminhamentos p/ Outros;sábado;23;0;0.0
28627;2019-06-12;Encaminhamentos p/ Serviço Urgência;quarta-feira;24;1;0.111111111111
28687;2019-06-14;Encaminhamentos p/ Autocuidados;sexta-feira;24;6;0.545454545454
28692;2019-06-14;Encaminhamentos p/ Outros;sexta-feira;24;0;0.0
28720;2019-06-15;Encaminhamentos p/ Serviço Urgência;sábado;24;3;0.272727272727
28721;2019-06-15;Encaminhamentos p/ CIAV;sábado;24;0;0.0
28749;2019-06-16;Encaminhamentos p/ Autocuidados;domingo;25;8;0.421052631578
28878;2019-06-20;Encaminhamentos p/ Outros;quinta-feira;25;0;0.0
28909;2019-06-21;Encaminhamentos p/ Outros;sexta-feira;25;0;0.0
29121;2019-06-28;Encaminhamentos p/ Autocuidados;sexta-feira;26;5;0.714285714285
29183;2019-06-30;Encaminhamentos p/ Autocuidados;domingo;27;7;0.4375
29276;2019-07-03;Encaminhamentos p/ Autocuidados;quarta-feira;27;12;0.6666666666659999
29591;2019-07-13;Encaminhamentos p/ Outros;sábado;28;0;0.0
29837;2019-07-21;Encaminhamentos p/ CIAV;domingo;30;0;0.0
29618;2019-07-14;Encaminhamentos p/ CSP;domingo;29;3;0.30000000000000004
29901;2019-07-23;Encaminhamentos p/ Outros;terça-feira;30;0;0.0
29993;2019-07-26;Encaminhamentos p/ INEM;sexta-feira;30;0;0.0
29959;2019-07-25;Encaminhamentos p/ CSP;quinta-feira;30;3;0.33333333333299997
26860;2019-04-16;Encaminhamentos p/ Serviço Urgência;terça-feira;16;2;0.08
26925;2019-04-18;Encaminhamentos p/ Outros;quinta-feira;16;0;0.0
27357;2019-05-02;Encaminhamentos p/ CIAV;quinta-feira;18;0;0.0
27792;2019-05-16;Encaminhamentos p/ INEM;quinta-feira;20;0;0.0
27854;2019-05-18;Encaminhamentos p/ INEM;sábado;20;0;0.0
27974;2019-05-22;Encaminhamentos p/ Autocuidados;quarta-feira;21;16;0.64
28036;2019-05-24;Encaminhamentos p/ Autocuidados;sexta-feira;21;11;0.647058823529
28038;2019-05-24;Encaminhamentos p/ Serviço Urgência;sexta-feira;21;2;0.117647058823
28067;2019-05-25;Encaminhamentos p/ Autocuidados;sábado;21;15;0.75
28318;2019-06-02;Encaminhamentos p/ CIAV;domingo;23;0;0.0
28378;2019-06-04;Encaminhamentos p/ CSP;terça-feira;23;9;0.428571428571
28382;2019-06-04;Encaminhamentos p/ Outros;terça-feira;23;0;0.0
28815;2019-06-18;Encaminhamentos p/ INEM;terça-feira;25;0;0.0
29157;2019-06-29;Encaminhamentos p/ Outros;sábado;26;0;0.0
29307;2019-07-04;Encaminhamentos p/ Autocuidados;quinta-feira;27;13;0.590909090909
29338;2019-07-05;Encaminhamentos p/ Autocuidados;sexta-feira;27;10;0.714285714285
29400;2019-07-07;Encaminhamentos p/ Autocuidados;domingo;28;9;0.692307692307
29467;2019-07-09;Encaminhamentos p/ Outros;terça-feira;28;0;0.0
29958;2019-07-25;Encaminhamentos p/ Autocuidados;quinta-feira;30;6;0.6666666666659999
29773;2019-07-19;Encaminhamentos p/ CSP;sexta-feira;29;3;0.272727272727
30021;2019-07-27;Encaminhamentos p/ CSP;sábado;30;1;0.111111111111
30207;2019-08-02;Encaminhamentos p/ CSP;sexta-feira;31;2;0.222222222222
15516;2018-04-15;Encaminhamentos p/ INEM;domingo;16;0;0.0
15641;2018-04-19;Encaminhamentos p/ Outros;quinta-feira;16;0;0.0
15672;2018-04-20;Encaminhamentos p/ Outros;sexta-feira;16;1;0.020833333332999998
15700;2018-04-21;Encaminhamentos p/ Serviço Urgência;sábado;16;13;0.21666666666599999
16039;2018-05-02;Encaminhamentos p/ Autocuidados;quarta-feira;18;32;0.492307692307
16165;2018-05-06;Encaminhamentos p/ Serviço Urgência;domingo;19;13;0.27083333333299997
16290;2018-05-10;Encaminhamentos p/ CIAV;quinta-feira;19;0;0.0
16352;2018-05-12;Encaminhamentos p/ CIAV;sábado;19;0;0.0
16354;2018-05-12;Encaminhamentos p/ Outros;sábado;19;0;0.0
16384;2018-05-13;Encaminhamentos p/ INEM;domingo;20;0;0.0
16442;2018-05-15;Encaminhamentos p/ Autocuidados;terça-feira;20;21;0.466666666666
16664;2018-05-22;Encaminhamentos p/ Outros;terça-feira;21;0;0.0
16784;2018-05-26;Encaminhamentos p/ CSP;sábado;21;7;0.28
16847;2018-05-28;Encaminhamentos p/ Serviço Urgência;segunda-feira;22;4;0.08888888888799999
16878;2018-05-29;Encaminhamentos p/ Serviço Urgência;terça-feira;22;3;0.111111111111
16972;2018-06-01;Encaminhamentos p/ CIAV;sexta-feira;22;0;0.0
17095;2018-06-05;Encaminhamentos p/ Serviço Urgência;terça-feira;23;1;0.052631578947
17158;2018-06-07;Encaminhamentos p/ CIAV;quinta-feira;23;0;0.0
17249;2018-06-10;Encaminhamentos p/ CSP;domingo;24;5;0.263157894736
17778;2018-06-27;Encaminhamentos p/ CIAV;quarta-feira;26;0;0.0
17808;2018-06-28;Encaminhamentos p/ Serviço Urgência;quinta-feira;26;0;0.0
17901;2018-07-01;Encaminhamentos p/ Serviço Urgência;domingo;27;3;0.21428571428499998
17964;2018-07-03;Encaminhamentos p/ CIAV;terça-feira;27;0;0.0
18058;2018-07-06;Encaminhamentos p/ INEM;sexta-feira;27;0;0.0
18085;2018-07-07;Encaminhamentos p/ Autocuidados;sábado;27;14;0.823529411764
18087;2018-07-07;Encaminhamentos p/ Serviço Urgência;sábado;27;2;0.117647058823
